,executed_params,executed_p,executed_ref,executed_broker,executed_info,executed_comminfo,executed_triggered,executed_status,executed_position,executed_valid,executed_dteos,executed_plen,created_pclose,created_exbits,created_p1,created_p2,created_date,created_size,created_remsize,created_price,created_pricelimit,created_trailamount,created_trailpercent,created_value,created_comm,created_margin,created_pnl,created_psize,created_pprice,executed_pclose,executed_exbits,executed_p1,executed_p2,executed_size,executed_remsize,executed_price,executed_pricelimit,executed_trailamount,executed_trailpercent,executed_value,executed_comm,executed_margin,executed_pnl,executed_psize,executed_pprice,executed_pannotated,executed_date
280,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x00000198519DB2E0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x00000198519DB2E0>,280,None,"AutoOrderedDict([('pprice', 37784.20414911348), ('custom_order_id', 94), ('signal', original_index          2023-11-25 22:27:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37784.204149
stop_loss                                 37756.1
take_profit                               37913.9
trigger_price                             37782.4
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:27:00+00:00, 2023-11-25 17:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:27:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",<backtrader.comminfo.CommInfoBase object at 0x00000198496769E0>,True,4,0,738852.3958333334,738849.9999999999,21509,37758.6,deque([]),0,0,2023-11-25 22:27:00,0.35581934751416655,0,37782.4,37782.4,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x0000019851FBA230>]),0,1,0.35581934751416655,0.0,37782.4,0.0,0.0,0.0,13443.708915519246,0.0,None,0.0,0.35581934751416655,37782.4,None,
281,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8940>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8940>,281,None,"AutoOrderedDict([('pprice', 37784.20414911348), ('custom_order_id', 94), ('signal', original_index          2023-11-25 22:27:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37784.204149
stop_loss                                 37756.1
take_profit                               37913.9
trigger_price                             37782.4
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:27:00+00:00, 2023-11-25 17:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:27:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",<backtrader.comminfo.CommInfoBase object at 0x00000198496769E0>,False,4,0,738852.3958333334,738849.9999999999,21509,37758.6,deque([]),0,0,2023-11-25 22:27:00,-0.35581934751416655,0,37756.1,37756.1,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([<backtrader.order.OrderExecutionBit object at 0x0000019852097070>]),0,1,-0.35581934751416655,0.0,37756.1,0.0,0.0,0.0,13443.708915519246,0.0,None,-9.358048839623615,0.0,0.0,None,
282,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8A00>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851FB8A00>,282,None,"AutoOrderedDict([('pprice', 37784.20414911348), ('custom_order_id', 94), ('signal', original_index          2023-11-25 22:27:00+00:00
end                     2023-11-28 09:30:00+00:00
limit_price                          37784.204149
stop_loss                                 37756.1
take_profit                               37913.9
trigger_price                             37782.4
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 22:27:00+00:00, 2023-11-25 17:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 22:27:00+0000', tz='UTC'), Timestamp('2023-11-25 17:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,5,0,738852.3958333334,738849.9999999999,21509,37758.6,deque([]),0,0,2023-11-25 22:27:00,-0.35581934751416655,0,37913.900000000016,37913.900000000016,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.35581934751416655,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
283,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019851FD70A0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019851FD70A0>,283,None,"AutoOrderedDict([('pprice', 37799.49228957486), ('custom_order_id', 95), ('signal', original_index          2023-11-25 23:45:00+00:00
end                     2023-11-28 13:30:00+00:00
limit_price                           37799.49229
stop_loss                                 37781.8
take_profit                               37877.8
trigger_price                             37797.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 23:45:00+00:00, 2023-11-25 21:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 23:45:00+0000', tz='UTC'), Timestamp('2023-11-25 21:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",None,False,1,0,738852.5625,738850.9999999999,21612,37755.3,deque([]),0,0,2023-11-26 00:11:00,0.5652179701043868,0,37797.8,37797.8,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.5652179701043868,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
284,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851CB4700>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851CB4700>,284,None,"AutoOrderedDict([('pprice', 37799.49228957486), ('custom_order_id', 95), ('signal', original_index          2023-11-25 23:45:00+00:00
end                     2023-11-28 13:30:00+00:00
limit_price                           37799.49229
stop_loss                                 37781.8
take_profit                               37877.8
trigger_price                             37797.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 23:45:00+00:00, 2023-11-25 21:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 23:45:00+0000', tz='UTC'), Timestamp('2023-11-25 21:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",None,False,1,0,738852.5625,738850.9999999999,21612,37755.3,deque([]),0,0,2023-11-26 00:11:00,-0.5652179701043868,0,37781.8,37781.8,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.5652179701043868,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
285,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851CB6BF0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851CB6BF0>,285,None,"AutoOrderedDict([('pprice', 37799.49228957486), ('custom_order_id', 95), ('signal', original_index          2023-11-25 23:45:00+00:00
end                     2023-11-28 13:30:00+00:00
limit_price                           37799.49229
stop_loss                                 37781.8
take_profit                               37877.8
trigger_price                             37797.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 23:45:00+00:00, 2023-11-25 21:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 23:45:00+0000', tz='UTC'), Timestamp('2023-11-25 21:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,1,0,738852.5625,738850.9999999999,21612,37755.3,deque([]),0,0,2023-11-26 00:11:00,-0.5652179701043868,0,37877.8,37877.8,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.5652179701043868,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
283,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019851FD70A0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_BuyOrder object at 0x0000019851FD70A0>,283,None,"AutoOrderedDict([('pprice', 37799.49228957486), ('custom_order_id', 95), ('signal', original_index          2023-11-25 23:45:00+00:00
end                     2023-11-28 13:30:00+00:00
limit_price                           37799.49229
stop_loss                                 37781.8
take_profit                               37877.8
trigger_price                             37797.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 23:45:00+00:00, 2023-11-25 21:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 23:45:00+0000', tz='UTC'), Timestamp('2023-11-25 21:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'original_order')])",None,False,2,0,738852.5625,738850.9999999999,21613,37755.3,deque([]),0,0,2023-11-26 00:11:00,0.5652179701043868,0,37797.8,37797.8,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,0.5652179701043868,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
284,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851CB4700>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851CB4700>,284,None,"AutoOrderedDict([('pprice', 37799.49228957486), ('custom_order_id', 95), ('signal', original_index          2023-11-25 23:45:00+00:00
end                     2023-11-28 13:30:00+00:00
limit_price                           37799.49229
stop_loss                                 37781.8
take_profit                               37877.8
trigger_price                             37797.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 23:45:00+00:00, 2023-11-25 21:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 23:45:00+0000', tz='UTC'), Timestamp('2023-11-25 21:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'stop_order')])",None,False,2,0,738852.5625,738850.9999999999,21613,37755.3,deque([]),0,0,2023-11-26 00:11:00,-0.5652179701043868,0,37781.8,37781.8,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.5652179701043868,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
285,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851CB6BF0>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851CB6BF0>,285,None,"AutoOrderedDict([('pprice', 37799.49228957486), ('custom_order_id', 95), ('signal', original_index          2023-11-25 23:45:00+00:00
end                     2023-11-28 13:30:00+00:00
limit_price                           37799.49229
stop_loss                                 37781.8
take_profit                               37877.8
trigger_price                             37797.8
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-25 23:45:00+00:00, 2023-11-25 21:30:00+00:00, 15min, buy), dtype: object), ('signal_index', (Timestamp('2023-11-25 23:45:00+0000', tz='UTC'), Timestamp('2023-11-25 21:30:00+0000', tz='UTC'), '15min', 'buy')), ('custom_type', 'profit')])",None,False,2,0,738852.5625,738850.9999999999,21613,37755.3,deque([]),0,0,2023-11-26 00:11:00,-0.5652179701043868,0,37877.8,37877.8,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.5652179701043868,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,None,
286,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851D3EA10>,<backtrader.metabase.AutoInfoClass_OrderBase_Order_SellOrder object at 0x0000019851D3EA10>,286,None,"AutoOrderedDict([('pprice', 37635.25704644729), ('custom_order_id', 96), ('signal', original_index          2023-11-26 01:20:00+00:00
end                     2023-12-06 05:00:00+00:00
limit_price                          37635.257046
stop_loss                                 37708.2
take_profit                               37321.2
trigger_price                             37643.7
trigger_satisfied                           False
stop_loss_order_id                            NaN
take_profit_order_id                          NaN
order_is_active                             False
updated                                      True
original_order_id                             NaN
base_asset_amount                             NaN
Name: (2023-11-26 01:20:00+00:00, 2023-11-25 13:00:00+00:00, 1h, sell), dtype: object), ('signal_index', (Timestamp('2023-11-26 01:20:00+0000', tz='UTC'), Timestamp('2023-11-25 13:00:00+0000', tz='UTC'), '1h', 'sell')), ('custom_type', 'original_order')])",None,False,1,0,738860.2083333334,738850.9999999999,21681,37699.0,deque([]),0,0,2023-11-26 01:20:00,-0.13709343415569225,0,37643.7,37643.7,None,None,0.0,0.0,None,0.0,0,0,0.0,deque([]),0,0,0,-0.13709343415569225,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0,,
